Customer_id,Recency,Frequency,Monetary,Recency_bin,Frequency_bin,Monetary_bin
CS5243,3257,17,1108,150+,5+,501+
CS5244,3137,30,2114,150+,5+,501+
CS5245,3142,20,1465,150+,5+,501+
CS5246,3133,21,1403,150+,5+,501+
CS5247,3158,26,1797,150+,5+,501+
CS5248,3216,20,1217,150+,5+,501+
CS5249,3224,20,1451,150+,5+,501+
CS5250,3213,18,1331,150+,5+,501+
CS5251,3121,25,1706,150+,5+,501+
CS5252,3258,17,1178,150+,5+,501+
CS5253,3141,17,1163,150+,5+,501+
CS5254,3187,24,1432,150+,5+,501+
CS5255,3181,18,1298,150+,5+,501+
CS5256,3153,20,1431,150+,5+,501+
CS5257,3263,24,1667,150+,5+,501+
CS5258,3133,10,596,150+,5+,501+
CS5259,3128,22,1576,150+,5+,501+
CS5260,3127,25,1790,150+,5+,501+
CS5261,3143,18,1198,150+,5+,501+
CS5262,3248,15,1020,150+,5+,501+
CS5263,3222,21,1471,150+,5+,501+
CS5264,3130,15,1011,150+,5+,501+
CS5265,3151,18,1267,150+,5+,501+
CS5266,3134,22,1579,150+,5+,501+
CS5267,3263,23,1536,150+,5+,501+
CS5268,3148,23,1647,150+,5+,501+
CS5269,3128,13,833,150+,5+,501+
CS5270,3139,22,1600,150+,5+,501+
CS5271,3169,22,1557,150+,5+,501+
CS5272,3287,19,1487,150+,5+,501+
CS5273,3232,24,1435,150+,5+,501+
CS5274,3207,18,1146,150+,5+,501+
CS5275,3208,20,1345,150+,5+,501+
CS5276,3187,26,1724,150+,5+,501+
CS5277,3234,19,1427,150+,5+,501+
CS5278,3168,28,1819,150+,5+,501+
CS5279,3189,13,987,150+,5+,501+
CS5280,3375,19,1312,150+,5+,501+
CS5281,3474,23,1537,150+,5+,501+
CS5282,3130,23,1424,150+,5+,501+
CS5283,3160,23,1647,150+,5+,501+
CS5284,3145,14,843,150+,5+,501+
CS5285,3122,19,1218,150+,5+,501+
CS5286,3780,8,579,150+,5+,501+
CS5287,3123,32,2307,150+,5+,501+
CS5288,3126,14,972,150+,5+,501+
CS5289,3131,31,2013,150+,5+,501+
CS5290,3184,23,1462,150+,5+,501+
CS5291,3182,24,1652,150+,5+,501+
CS5292,3170,27,1841,150+,5+,501+
CS5293,3157,20,1431,150+,5+,501+
CS5294,3215,14,983,150+,5+,501+
CS5295,3232,25,1637,150+,5+,501+
CS5296,3144,21,1475,150+,5+,501+
CS5297,3202,16,1068,150+,5+,501+
CS5298,3157,15,1012,150+,5+,501+
CS5299,3182,22,1636,150+,5+,501+
CS5300,3244,16,1227,150+,5+,501+
CS5301,3121,23,1428,150+,5+,501+
CS5302,3153,27,2016,150+,5+,501+
CS5303,3203,19,1298,150+,5+,501+
CS5304,3272,23,1558,150+,5+,501+
CS5305,3147,21,1291,150+,5+,501+
CS5306,3159,22,1788,150+,5+,501+
CS5307,3121,13,958,150+,5+,501+
CS5308,3283,27,1864,150+,5+,501+
CS5309,3216,20,1161,150+,5+,501+
CS5310,3128,14,918,150+,5+,501+
CS5311,3178,19,1299,150+,5+,501+
CS5312,3237,17,1225,150+,5+,501+
CS5313,3246,17,1193,150+,5+,501+
CS5314,3219,14,1010,150+,5+,501+
CS5315,3121,20,1362,150+,5+,501+
CS5316,3146,18,1420,150+,5+,501+
CS5317,3194,15,1123,150+,5+,501+
CS5318,3191,17,1114,150+,5+,501+
CS5319,3164,21,1404,150+,5+,501+
CS5320,3217,16,1154,150+,5+,501+
CS5321,3141,12,804,150+,5+,501+
CS5322,3174,16,1168,150+,5+,501+
CS5323,3125,32,2280,150+,5+,501+
CS5324,3417,10,602,150+,5+,501+
CS5325,3162,25,1726,150+,5+,501+
CS5326,3236,25,1751,150+,5+,501+
CS5327,3253,12,938,150+,5+,501+
CS5328,3237,15,1094,150+,5+,501+
CS5329,3232,26,1766,150+,5+,501+
CS5330,3191,17,1159,150+,5+,501+
CS5331,3160,20,1526,150+,5+,501+
CS5332,3132,27,1813,150+,5+,501+
CS5333,3282,16,1222,150+,5+,501+
CS5334,3124,21,1486,150+,5+,501+
CS5335,3140,23,1622,150+,5+,501+
CS5336,3397,17,1135,150+,5+,501+
CS5337,3273,11,889,150+,5+,501+
CS5338,3127,22,1514,150+,5+,501+
CS5339,3155,17,1283,150+,5+,501+
CS5340,3134,26,1873,150+,5+,501+
CS5341,3231,19,1318,150+,5+,501+
CS5342,3126,25,1576,150+,5+,501+
CS5343,3134,26,1973,150+,5+,501+
CS5344,3240,18,1303,150+,5+,501+
CS5345,3171,20,1567,150+,5+,501+
CS5346,3125,25,1801,150+,5+,501+
CS5347,3143,25,1652,150+,5+,501+
CS5348,3166,19,1457,150+,5+,501+
CS5349,3428,17,1314,150+,5+,501+
CS5350,3278,21,1478,150+,5+,501+
CS5351,3169,22,1330,150+,5+,501+
CS5352,3169,21,1345,150+,5+,501+
CS5353,3141,21,1229,150+,5+,501+
CS5354,3222,18,1259,150+,5+,501+
CS5355,3236,14,1067,150+,5+,501+
CS5356,3187,20,1447,150+,5+,501+
CS5357,3241,17,1090,150+,5+,501+
CS5358,3313,12,788,150+,5+,501+
CS5359,3243,13,1009,150+,5+,501+
CS5360,3131,15,1083,150+,5+,501+
CS5361,3308,22,1522,150+,5+,501+
CS5362,3223,13,976,150+,5+,501+
CS5363,3122,15,1015,150+,5+,501+
CS5364,3166,27,1814,150+,5+,501+
CS5365,3184,21,1471,150+,5+,501+
CS5366,3126,20,1429,150+,5+,501+
CS5367,3188,21,1661,150+,5+,501+
CS5368,3316,12,809,150+,5+,501+
CS5369,3202,17,1256,150+,5+,501+
CS5370,3151,20,1258,150+,5+,501+
CS5371,3243,19,1257,150+,5+,501+
CS5372,3281,24,1721,150+,5+,501+
CS5373,3181,24,1599,150+,5+,501+
CS5374,3204,21,1385,150+,5+,501+
CS5375,3248,29,1956,150+,5+,501+
CS5376,3167,25,1584,150+,5+,501+
CS5377,3197,13,934,150+,5+,501+
CS5378,3462,9,554,150+,5+,501+
CS5379,3179,13,879,150+,5+,501+
CS5380,3148,17,1212,150+,5+,501+
CS5381,3287,12,855,150+,5+,501+
CS5382,3259,29,1890,150+,5+,501+
CS5383,3206,23,1620,150+,5+,501+
CS5384,3161,20,1362,150+,5+,501+
CS5385,3177,13,740,150+,5+,501+
CS5386,3151,24,1611,150+,5+,501+
CS5387,3256,20,1416,150+,5+,501+
CS5388,3180,14,1156,150+,5+,501+
CS5389,3352,18,1232,150+,5+,501+
CS5390,3213,25,1824,150+,5+,501+
CS5391,3193,19,1356,150+,5+,501+
CS5392,3187,19,1473,150+,5+,501+
CS5393,3132,18,1337,150+,5+,501+
CS5394,3155,29,2092,150+,5+,501+
CS5395,3243,20,1382,150+,5+,501+
CS5396,3195,18,1309,150+,5+,501+
CS5397,3133,29,2065,150+,5+,501+
CS5398,3121,18,1280,150+,5+,501+
CS5399,3197,23,1737,150+,5+,501+
CS5400,3157,18,1187,150+,5+,501+
CS5401,3227,20,1479,150+,5+,501+
CS5402,3186,21,1546,150+,5+,501+
CS5403,3134,24,1774,150+,5+,501+
CS5404,3150,20,1476,150+,5+,501+
CS5405,3221,22,1577,150+,5+,501+
CS5406,3157,22,1498,150+,5+,501+
CS5407,3170,17,1226,150+,5+,501+
CS5408,3190,27,1938,150+,5+,501+
CS5409,3162,19,1371,150+,5+,501+
CS5410,3211,13,1034,150+,5+,501+
CS5411,3235,24,1724,150+,5+,501+
CS5412,3150,19,1301,150+,5+,501+
CS5413,3122,23,1598,150+,5+,501+
CS5414,3252,21,1589,150+,5+,501+
CS5415,3149,18,1250,150+,5+,501+
CS5416,3189,21,1424,150+,5+,501+
CS5417,3186,23,1859,150+,5+,501+
CS5418,3134,16,1087,150+,5+,501+
CS5419,3139,24,1643,150+,5+,501+
CS5420,3139,18,1156,150+,5+,501+
CS5421,3133,15,967,150+,5+,501+
CS5422,3375,17,1219,150+,5+,501+
CS5423,3156,12,796,150+,5+,501+
CS5424,3232,19,1278,150+,5+,501+
CS5425,3140,21,1395,150+,5+,501+
CS5426,3337,20,1392,150+,5+,501+
CS5427,3154,19,1333,150+,5+,501+
CS5428,3126,26,1847,150+,5+,501+
CS5429,3186,19,1374,150+,5+,501+
CS5430,3145,17,1225,150+,5+,501+
CS5431,3125,16,994,150+,5+,501+
CS5432,3164,20,1312,150+,5+,501+
CS5433,3276,19,1293,150+,5+,501+
CS5434,3165,16,1147,150+,5+,501+
CS5435,3214,19,1351,150+,5+,501+
CS5436,3331,18,1355,150+,5+,501+
CS5437,3203,18,1167,150+,5+,501+
CS5438,3236,21,1580,150+,5+,501+
CS5439,3152,24,1643,150+,5+,501+
CS5440,3162,16,1021,150+,5+,501+
CS5441,3161,20,1381,150+,5+,501+
CS5442,3145,24,1732,150+,5+,501+
CS5443,3253,27,1995,150+,5+,501+
CS5444,3186,23,1455,150+,5+,501+
CS5445,3123,18,1203,150+,5+,501+
CS5446,3133,28,1924,150+,5+,501+
CS5447,3298,14,959,150+,5+,501+
CS5448,3234,28,1987,150+,5+,501+
CS5449,3189,22,1620,150+,5+,501+
CS5450,3317,28,2044,150+,5+,501+
CS5451,3260,16,1115,150+,5+,501+
CS5452,3277,19,1397,150+,5+,501+
CS5453,3202,19,1304,150+,5+,501+
CS5454,3177,25,1824,150+,5+,501+
CS5455,3219,20,1349,150+,5+,501+
CS5456,3141,18,1267,150+,5+,501+
CS5457,3174,11,674,150+,5+,501+
CS5458,3126,26,2075,150+,5+,501+
CS5459,3341,16,1246,150+,5+,501+
CS5460,3129,20,1287,150+,5+,501+
CS5461,3195,22,1553,150+,5+,501+
CS5462,3275,19,1350,150+,5+,501+
CS5463,3270,24,1658,150+,5+,501+
CS5464,3166,23,1731,150+,5+,501+
CS5465,3176,17,1199,150+,5+,501+
CS5466,3263,24,1711,150+,5+,501+
CS5467,3169,24,1552,150+,5+,501+
CS5468,3176,23,1684,150+,5+,501+
CS5469,3191,19,1306,150+,5+,501+
CS5470,3134,20,1425,150+,5+,501+
CS5471,3290,14,908,150+,5+,501+
CS5472,3142,21,1551,150+,5+,501+
CS5473,3398,16,1173,150+,5+,501+
CS5474,3165,18,1105,150+,5+,501+
CS5475,3125,22,1510,150+,5+,501+
CS5476,3147,28,1912,150+,5+,501+
CS5477,3133,21,1549,150+,5+,501+
CS5478,3130,22,1508,150+,5+,501+
CS5479,3130,22,1486,150+,5+,501+
CS5480,3177,24,1681,150+,5+,501+
CS5481,3185,23,1667,150+,5+,501+
CS5482,3296,23,1758,150+,5+,501+
CS5483,3277,21,1491,150+,5+,501+
CS5484,3266,18,1071,150+,5+,501+
CS5485,3137,19,1189,150+,5+,501+
CS5486,3187,20,1406,150+,5+,501+
CS5487,3150,22,1511,150+,5+,501+
CS5488,3164,24,1627,150+,5+,501+
CS5489,3160,26,1769,150+,5+,501+
CS5490,3137,25,1564,150+,5+,501+
CS5491,3320,24,1669,150+,5+,501+
CS5492,3147,26,1983,150+,5+,501+
CS5493,3133,24,1611,150+,5+,501+
CS5494,3332,18,1216,150+,5+,501+
CS5495,3185,22,1623,150+,5+,501+
CS5496,3288,19,1346,150+,5+,501+
CS5497,3212,16,1122,150+,5+,501+
CS5498,3176,29,2129,150+,5+,501+
CS5499,3168,14,1049,150+,5+,501+
CS5500,3126,25,1749,150+,5+,501+
CS5501,3136,26,1788,150+,5+,501+
CS5502,3158,26,1832,150+,5+,501+
CS5503,3208,17,1176,150+,5+,501+
CS5504,3138,15,1154,150+,5+,501+
CS5505,3144,20,1127,150+,5+,501+
CS5506,3194,13,992,150+,5+,501+
CS5507,3146,25,1758,150+,5+,501+
CS5508,3200,22,1495,150+,5+,501+
CS5509,3263,16,1156,150+,5+,501+
CS5510,3174,19,1415,150+,5+,501+
CS5511,3188,19,1307,150+,5+,501+
CS5512,3311,13,975,150+,5+,501+
CS5513,3358,25,1664,150+,5+,501+
CS5514,3198,25,1668,150+,5+,501+
CS5515,3122,17,1084,150+,5+,501+
CS5516,3394,16,1193,150+,5+,501+
CS5517,3126,16,1160,150+,5+,501+
CS5518,3191,31,2089,150+,5+,501+
CS5519,3175,26,1755,150+,5+,501+
CS5520,3149,17,1177,150+,5+,501+
CS5521,3353,16,1169,150+,5+,501+
CS5522,3159,29,2131,150+,5+,501+
CS5523,3147,23,1642,150+,5+,501+
CS5524,3121,18,1414,150+,5+,501+
CS5525,3157,22,1628,150+,5+,501+
CS5526,3140,17,1161,150+,5+,501+
CS5527,3162,24,1805,150+,5+,501+
CS5528,3152,31,2312,150+,5+,501+
CS5529,3226,17,1284,150+,5+,501+
CS5530,3323,16,1148,150+,5+,501+
CS5531,3229,23,1598,150+,5+,501+
CS5532,3200,23,1618,150+,5+,501+
CS5533,3206,17,1043,150+,5+,501+
CS5534,3139,16,1148,150+,5+,501+
CS5535,3131,21,1540,150+,5+,501+
CS5536,3154,20,1400,150+,5+,501+
CS5537,3187,19,1491,150+,5+,501+
CS5538,3171,17,1106,150+,5+,501+
CS5539,3188,18,1354,150+,5+,501+
CS5540,3156,16,1102,150+,5+,501+
CS5541,3214,19,1341,150+,5+,501+
CS5542,3161,17,1244,150+,5+,501+
CS5543,3133,22,1580,150+,5+,501+
CS5544,3206,18,1327,150+,5+,501+
CS5545,3140,18,1413,150+,5+,501+
CS5546,3187,15,1162,150+,5+,501+
CS5547,3323,23,1599,150+,5+,501+
CS5548,3191,13,947,150+,5+,501+
CS5549,3163,18,1349,150+,5+,501+
CS5550,3247,23,1677,150+,5+,501+
CS5551,3132,17,1080,150+,5+,501+
CS5552,3198,15,1008,150+,5+,501+
CS5553,3131,17,1376,150+,5+,501+
CS5554,3136,14,1068,150+,5+,501+
CS5555,3130,31,2439,150+,5+,501+
CS5556,3124,20,1302,150+,5+,501+
CS5557,3177,23,1771,150+,5+,501+
CS5558,3173,12,698,150+,5+,501+
CS5559,3127,14,981,150+,5+,501+
CS5560,3258,20,1517,150+,5+,501+
CS5561,3185,19,1114,150+,5+,501+
CS5562,3129,17,1300,150+,5+,501+
CS5563,3416,14,983,150+,5+,501+
CS5564,3211,28,1918,150+,5+,501+
CS5565,3169,23,1556,150+,5+,501+
CS5566,3160,26,1741,150+,5+,501+
CS5567,3137,21,1406,150+,5+,501+
CS5568,3189,21,1309,150+,5+,501+
CS5569,3131,15,997,150+,5+,501+
CS5570,3269,26,1699,150+,5+,501+
CS5571,3145,18,1267,150+,5+,501+
CS5572,3130,14,954,150+,5+,501+
CS5573,3208,24,1707,150+,5+,501+
CS5574,3264,20,1388,150+,5+,501+
CS5575,3173,12,707,150+,5+,501+
CS5576,3210,25,1720,150+,5+,501+
CS5577,3185,20,1459,150+,5+,501+
CS5578,3205,22,1720,150+,5+,501+
CS5579,3309,18,1218,150+,5+,501+
CS5580,3247,24,1703,150+,5+,501+
CS5581,3130,17,1070,150+,5+,501+
CS5582,3247,16,1087,150+,5+,501+
CS5583,3127,29,2017,150+,5+,501+
CS5584,3179,15,1125,150+,5+,501+
CS5585,3340,11,673,150+,5+,501+
CS5586,3166,24,1687,150+,5+,501+
CS5587,3194,22,1495,150+,5+,501+
CS5588,3140,24,1737,150+,5+,501+
CS5589,3156,26,1850,150+,5+,501+
CS5590,3221,20,1290,150+,5+,501+
CS5591,3128,20,1476,150+,5+,501+
CS5592,3281,21,1479,150+,5+,501+
CS5593,3147,20,1373,150+,5+,501+
CS5594,3121,25,1671,150+,5+,501+
CS5595,3143,21,1463,150+,5+,501+
CS5596,3297,12,911,150+,5+,501+
CS5597,3133,16,1066,150+,5+,501+
CS5598,3185,21,1592,150+,5+,501+
CS5599,3125,19,1288,150+,5+,501+
CS5600,3140,17,1127,150+,5+,501+
CS5601,3223,17,1190,150+,5+,501+
CS5602,3190,25,1697,150+,5+,501+
CS5603,3191,22,1692,150+,5+,501+
CS5604,3139,14,1036,150+,5+,501+
CS5605,3131,18,1319,150+,5+,501+
CS5606,3128,21,1620,150+,5+,501+
CS5607,3377,20,1343,150+,5+,501+
CS5608,3171,16,1084,150+,5+,501+
CS5609,3218,20,1430,150+,5+,501+
CS5610,3201,19,1386,150+,5+,501+
CS5611,3164,20,1441,150+,5+,501+
CS5612,3313,16,1099,150+,5+,501+
CS5613,3156,19,1313,150+,5+,501+
CS5614,3154,20,1400,150+,5+,501+
CS5615,3158,14,1069,150+,5+,501+
CS5616,3128,21,1306,150+,5+,501+
CS5617,3227,20,1401,150+,5+,501+
CS5618,3139,22,1346,150+,5+,501+
CS5619,3154,16,1065,150+,5+,501+
CS5620,3123,25,1782,150+,5+,501+
CS5621,3149,21,1338,150+,5+,501+
CS5622,3387,16,1032,150+,5+,501+
CS5623,3136,18,1262,150+,5+,501+
CS5624,3205,15,1178,150+,5+,501+
CS5625,3151,20,1274,150+,5+,501+
CS5626,3189,14,1049,150+,5+,501+
CS5627,3138,21,1601,150+,5+,501+
CS5628,3157,16,1093,150+,5+,501+
CS5629,3276,26,1846,150+,5+,501+
CS5630,3135,25,1671,150+,5+,501+
CS5631,3215,15,896,150+,5+,501+
CS5632,3202,22,1560,150+,5+,501+
CS5633,3134,23,1781,150+,5+,501+
CS5634,3258,16,1103,150+,5+,501+
CS5635,3209,23,1553,150+,5+,501+
CS5636,3206,21,1373,150+,5+,501+
CS5637,3169,20,1589,150+,5+,501+
CS5638,3194,21,1484,150+,5+,501+
CS5639,3135,23,1695,150+,5+,501+
CS5640,3189,16,1019,150+,5+,501+
CS5641,3140,11,712,150+,5+,501+
CS5642,3185,26,1802,150+,5+,501+
CS5643,3154,22,1581,150+,5+,501+
CS5644,3234,21,1449,150+,5+,501+
CS5645,3130,18,1294,150+,5+,501+
CS5646,3133,20,1272,150+,5+,501+
CS5647,3174,17,1246,150+,5+,501+
CS5648,3134,19,1410,150+,5+,501+
CS5649,3205,21,1449,150+,5+,501+
CS5650,3145,20,1169,150+,5+,501+
CS5651,3263,14,984,150+,5+,501+
CS5652,3207,20,1489,150+,5+,501+
CS5653,3515,18,1370,150+,5+,501+
CS5654,3127,25,1616,150+,5+,501+
CS5655,3300,21,1583,150+,5+,501+
CS5656,3196,23,1820,150+,5+,501+
CS5657,3160,12,751,150+,5+,501+
CS5658,3202,19,1400,150+,5+,501+
CS5659,3173,24,1736,150+,5+,501+
CS5660,3171,16,1012,150+,5+,501+
CS5661,3138,23,1518,150+,5+,501+
CS5662,3130,22,1608,150+,5+,501+
CS5663,3313,23,1692,150+,5+,501+
CS5664,3164,21,1357,150+,5+,501+
CS5665,3121,23,1583,150+,5+,501+
CS5666,3231,10,673,150+,5+,501+
CS5667,3238,20,1333,150+,5+,501+
CS5668,3122,27,1802,150+,5+,501+
CS5669,3312,20,1493,150+,5+,501+
CS5670,3154,22,1811,150+,5+,501+
CS5671,3130,17,1090,150+,5+,501+
CS5672,3262,21,1367,150+,5+,501+
CS5673,3139,18,1220,150+,5+,501+
CS5674,3210,27,1847,150+,5+,501+
CS5675,3259,24,1724,150+,5+,501+
CS5676,3179,21,1311,150+,5+,501+
CS5677,3138,21,1746,150+,5+,501+
CS5678,3243,30,1965,150+,5+,501+
CS5679,3178,18,1375,150+,5+,501+
CS5680,3170,17,1118,150+,5+,501+
CS5681,3141,19,1182,150+,5+,501+
CS5682,3138,20,1403,150+,5+,501+
CS5683,3286,14,821,150+,5+,501+
CS5684,3121,27,1923,150+,5+,501+
CS5685,3173,28,2086,150+,5+,501+
CS5686,3328,13,1070,150+,5+,501+
CS5687,3161,21,1516,150+,5+,501+
CS5688,3203,12,868,150+,5+,501+
CS5689,3400,20,1536,150+,5+,501+
CS5690,3177,19,1320,150+,5+,501+
CS5691,3172,18,1344,150+,5+,501+
CS5692,3145,16,1113,150+,5+,501+
CS5693,3148,18,1369,150+,5+,501+
CS5694,3159,18,1245,150+,5+,501+
CS5695,3148,24,1611,150+,5+,501+
CS5696,3215,17,1178,150+,5+,501+
CS5697,3144,27,1988,150+,5+,501+
CS5698,3270,21,1527,150+,5+,501+
CS5699,3173,17,1240,150+,5+,501+
CS5700,3138,28,1911,150+,5+,501+
CS5701,3190,25,1717,150+,5+,501+
CS5702,3220,20,1420,150+,5+,501+
CS5703,3129,21,1467,150+,5+,501+
CS5704,3234,12,836,150+,5+,501+
CS5705,3455,13,1012,150+,5+,501+
CS5706,3125,17,1260,150+,5+,501+
CS5707,3155,20,1452,150+,5+,501+
CS5708,3187,22,1691,150+,5+,501+
CS5709,3148,19,1428,150+,5+,501+
CS5710,3380,14,964,150+,5+,501+
CS5711,3238,22,1506,150+,5+,501+
CS5712,3174,23,1639,150+,5+,501+
CS5713,3324,20,1444,150+,5+,501+
CS5714,3136,21,1191,150+,5+,501+
CS5715,3132,17,1147,150+,5+,501+
CS5716,3183,13,933,150+,5+,501+
CS5717,3194,30,2068,150+,5+,501+
CS5718,3125,16,1184,150+,5+,501+
CS5719,3210,24,1554,150+,5+,501+
CS5720,3136,21,1593,150+,5+,501+
CS5721,3264,11,706,150+,5+,501+
CS5722,3136,20,1445,150+,5+,501+
CS5723,3160,17,1128,150+,5+,501+
CS5724,3165,26,1921,150+,5+,501+
CS5725,3240,17,1071,150+,5+,501+
CS5726,3160,16,1126,150+,5+,501+
CS5727,3121,22,1666,150+,5+,501+
CS5728,3224,16,1052,150+,5+,501+
CS5729,3222,20,1495,150+,5+,501+
CS5730,3331,22,1519,150+,5+,501+
CS5731,3217,16,1117,150+,5+,501+
CS5732,3149,24,1694,150+,5+,501+
CS5733,3166,20,1567,150+,5+,501+
CS5734,3178,16,1072,150+,5+,501+
CS5735,3189,15,990,150+,5+,501+
CS5736,3139,14,876,150+,5+,501+
CS5737,3160,20,1384,150+,5+,501+
CS5738,3140,22,1368,150+,5+,501+
CS5739,3171,25,1755,150+,5+,501+
CS5740,3135,23,1624,150+,5+,501+
CS5741,3127,24,1787,150+,5+,501+
CS5742,3188,27,1970,150+,5+,501+
CS5743,3142,20,1460,150+,5+,501+
CS5744,3184,27,1922,150+,5+,501+
CS5745,3192,18,1275,150+,5+,501+
CS5746,3164,17,1200,150+,5+,501+
CS5747,3161,20,1188,150+,5+,501+
CS5748,3235,21,1415,150+,5+,501+
CS5749,3242,22,1752,150+,5+,501+
CS5750,3176,19,1304,150+,5+,501+
CS5751,3248,17,1297,150+,5+,501+
CS5752,3199,33,2612,150+,5+,501+
CS5753,3166,14,1029,150+,5+,501+
CS5754,3148,24,1663,150+,5+,501+
CS5755,3195,21,1473,150+,5+,501+
CS5756,3126,29,2074,150+,5+,501+
CS5757,3237,17,1215,150+,5+,501+
CS5758,3388,19,1318,150+,5+,501+
CS5759,3189,19,1396,150+,5+,501+
CS5760,3127,29,1943,150+,5+,501+
CS5761,3126,28,2195,150+,5+,501+
CS5762,3260,23,1590,150+,5+,501+
CS5763,3293,21,1461,150+,5+,501+
CS5764,3138,14,947,150+,5+,501+
CS5765,3143,18,1228,150+,5+,501+
CS5766,3239,21,1411,150+,5+,501+
CS5767,3203,17,1185,150+,5+,501+
CS5768,3247,17,1252,150+,5+,501+
CS5769,3156,18,1270,150+,5+,501+
CS5770,3141,18,1349,150+,5+,501+
CS5771,3452,11,741,150+,5+,501+
CS5772,3250,26,1891,150+,5+,501+
CS5773,3246,20,1262,150+,5+,501+
CS5774,3137,26,1663,150+,5+,501+
CS5775,3123,19,1242,150+,5+,501+
CS5776,3125,19,1486,150+,5+,501+
CS5777,3138,22,1724,150+,5+,501+
CS5778,3141,17,1205,150+,5+,501+
CS5779,3163,22,1701,150+,5+,501+
CS5780,3256,23,1628,150+,5+,501+
CS5781,3158,23,1651,150+,5+,501+
CS5782,3170,21,1402,150+,5+,501+
CS5783,3122,23,1554,150+,5+,501+
CS5784,3201,18,1310,150+,5+,501+
CS5785,3203,17,1256,150+,5+,501+
CS5786,3147,19,1258,150+,5+,501+
CS5787,3226,26,1902,150+,5+,501+
CS5788,3331,21,1437,150+,5+,501+
CS5789,3132,16,1067,150+,5+,501+
CS5790,3284,19,1447,150+,5+,501+
CS5791,3122,17,1319,150+,5+,501+
CS5792,3152,28,1898,150+,5+,501+
CS5793,3131,16,1249,150+,5+,501+
CS5794,3155,25,1883,150+,5+,501+
CS5795,3289,16,1164,150+,5+,501+
CS5796,3213,16,1189,150+,5+,501+
CS5797,3190,26,1823,150+,5+,501+
CS5798,3128,23,1415,150+,5+,501+
CS5799,3164,21,1528,150+,5+,501+
CS5800,3127,23,1713,150+,5+,501+
CS5801,3300,21,1414,150+,5+,501+
CS5802,3125,24,1633,150+,5+,501+
CS5803,3139,21,1424,150+,5+,501+
CS5804,3379,18,1261,150+,5+,501+
CS5805,3306,23,1515,150+,5+,501+
CS5806,3167,17,1172,150+,5+,501+
CS5807,3179,20,1563,150+,5+,501+
CS5808,3133,22,1675,150+,5+,501+
CS5809,3287,18,1210,150+,5+,501+
CS5810,3133,30,2022,150+,5+,501+
CS5811,3270,22,1479,150+,5+,501+
CS5812,3130,23,1680,150+,5+,501+
CS5813,3193,24,1610,150+,5+,501+
CS5814,3192,14,881,150+,5+,501+
CS5815,3145,28,2145,150+,5+,501+
CS5816,3151,22,1736,150+,5+,501+
CS5817,3213,23,1764,150+,5+,501+
CS5818,3248,21,1438,150+,5+,501+
CS5819,3245,17,1322,150+,5+,501+
CS5820,3181,16,1196,150+,5+,501+
CS5821,3213,23,1640,150+,5+,501+
CS5822,3145,18,1422,150+,5+,501+
CS5823,3334,18,1295,150+,5+,501+
CS5824,3161,19,1356,150+,5+,501+
CS5825,3155,14,999,150+,5+,501+
CS5826,3232,24,1670,150+,5+,501+
CS5827,3122,20,1432,150+,5+,501+
CS5828,3231,10,733,150+,5+,501+
CS5829,3201,20,1323,150+,5+,501+
CS5830,3150,23,1604,150+,5+,501+
CS5831,3137,16,1075,150+,5+,501+
CS5832,3174,20,1328,150+,5+,501+
CS5833,3152,19,1404,150+,5+,501+
CS5834,3385,20,1309,150+,5+,501+
CS5835,3204,25,1592,150+,5+,501+
CS5836,3124,30,2069,150+,5+,501+
CS5837,3205,18,1281,150+,5+,501+
CS5838,3219,17,1384,150+,5+,501+
CS5839,3168,14,966,150+,5+,501+
CS5840,3273,15,1013,150+,5+,501+
CS5841,3383,19,1264,150+,5+,501+
CS5842,3232,13,971,150+,5+,501+
CS5843,3229,20,1406,150+,5+,501+
CS5844,3126,17,1220,150+,5+,501+
CS5845,3230,22,1582,150+,5+,501+
CS5846,3139,23,1683,150+,5+,501+
CS5847,3153,24,1563,150+,5+,501+
CS5848,3125,20,1408,150+,5+,501+
CS5849,3159,16,1005,150+,5+,501+
CS5850,3286,19,1410,150+,5+,501+
CS5851,3124,24,1816,150+,5+,501+
CS5852,3169,15,1034,150+,5+,501+
CS5853,3229,22,1488,150+,5+,501+
CS5854,3125,18,1320,150+,5+,501+
CS5855,3139,21,1506,150+,5+,501+
CS5856,3195,23,1518,150+,5+,501+
CS5857,3132,13,993,150+,5+,501+
CS5858,3153,24,1625,150+,5+,501+
CS5859,3121,24,1772,150+,5+,501+
CS5860,3176,19,1392,150+,5+,501+
CS5861,3328,15,1102,150+,5+,501+
CS5862,3130,22,1459,150+,5+,501+
CS5863,3124,11,804,150+,5+,501+
CS5864,3167,17,1432,150+,5+,501+
CS5865,3146,29,1962,150+,5+,501+
CS5866,3146,20,1396,150+,5+,501+
CS5867,3164,27,1983,150+,5+,501+
CS5868,3380,31,2260,150+,5+,501+
CS5869,3245,15,1019,150+,5+,501+
CS5870,3155,22,1544,150+,5+,501+
CS5871,3121,19,1279,150+,5+,501+
CS5872,3171,21,1344,150+,5+,501+
CS5873,3164,21,1461,150+,5+,501+
CS5874,3123,16,968,150+,5+,501+
CS5875,3135,18,1190,150+,5+,501+
CS5876,3206,18,1183,150+,5+,501+
CS5877,3176,22,1520,150+,5+,501+
CS5878,3124,12,822,150+,5+,501+
CS5879,3227,25,1772,150+,5+,501+
